"","acceptedNameUsageID","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","created","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintWKT","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceSources","habitat","higherClassification","higherGeography","http://rs.tdwg.org/dwc/terms/organismQuantity","http://unknown.org/nick","http://unknown.org/occurrenceDetails","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimEventDate","verbatimLocality","verbatimSRS","verbatimTaxonRank","vernacularName","year","downloadDate"
"16",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,"http://www.natuurpunt.be/normen-voor-datagebruik","East Flanders",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Insecta",216,"East Flanders, Belgium, EUROPE",NA,NA,"EUROPE",NA,3536,"Belgium",69,NA,"coordinates are generalized to a 5x5km UTM grid","https://doi.org/10.15468/dkd0sg","37e094f3-dcf2-469f-93a2-c4b9b5fa7275","Waarnemingen.be - Hemiptera occurrences in Flanders and the Brussels Capital Region, Belgium",NA,13,NA,NA,NA,NA,NA,NA,"2018-07-13T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Belgium","2238694068","Laodelphax","Laodelphax",2056110,"WGS84","coordinates are centroid of used grid square",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"approved on photographic evidence",NA,"Natuurpunt:Waarnemingen:159920026",1,"see metadata","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","Natuurpunt",NA,"BE",2238694068,"Animalia",1,"en","2020-09-01T10:12:33.296+0000","2020-09-01T15:02:09.946+0000","2020-09-01T15:02:09.946+0000",50.93018,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","ADULT",NA,NA,NA,3.96052,NA,7,"Erpe-Mere",NA,"ICZN","Natuurpunt:Waarnemingen:159920026",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","BE","4d3ceea8-5699-439d-a899-decac9cbbdac",NA,NA,"http://waarnemingen.be/waarneming/view/159920026",NA,"Natuurpunt Studie","seen","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"http://waarnemingen.be/soort/view/24580",4489285,"ACCEPTED","SPECIES","Event",NA,"UTM 5km",NA,NA,"WGS84",NA,"Laodelphax striatellus",2018,2020-10-17
"17",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Wien",NA,NA,NA,"HUMAN_OBSERVATION",NA,"15390195","Insecta",216,"Wien, Austria","Observations",NA,NA,NA,365,"Austria",235,NA,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-08-13T19:19:37",13,NA,NA,NA,NA,NA,NA,"2018-08-13T17:07:00",NA,NA,"15:07:00Z","Delphacidae",8498,NA,NA,"Austria","1898790887","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,"carnifex","https://www.inaturalist.org/observations/15390195","33252556",NA,NA,NA,"carnifex","15390195",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AT",1898790887,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:19.538+0000","2020-10-11T14:19:19.538+0000",48.222297,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,16.341668,"2019-07-22T16:08:52.000+0000",8,NA,NA,NA,"https://www.inaturalist.org/observations/15390195",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","carnifex",NA,"https://www.inaturalist.org/observations/15390195","© carnifex some rights reserved","carnifex",NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"466488",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2018/08/13 5:07 PM CEST","Währing",NA,NA,NA,2018,2020-10-17
"18",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Steiermark",NA,NA,NA,"HUMAN_OBSERVATION",NA,"15178518","Insecta",216,"Steiermark, Austria","Observations",NA,NA,NA,32,"Austria",235,NA,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-08-06T20:58:05",6,NA,NA,NA,NA,NA,NA,"2018-08-06T22:57:16",NA,NA,"20:57:16Z","Delphacidae",8498,NA,NA,"Austria","1986503377","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,"gernotkunz","https://www.inaturalist.org/observations/15178518","32769307",NA,NA,NA,"gernotkunz","15178518",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AT",1986503377,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:29.285+0000","2020-10-11T14:19:29.285+0000",46.654855,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,15.521609,"2019-01-07T23:26:18.000+0000",8,NA,NA,NA,"https://www.inaturalist.org/observations/15178518",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","gernotkunz",NA,"https://www.inaturalist.org/observations/15178518","© gernotkunz some rights reserved","gernotkunz",NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"466488",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"Mon Aug 06 2018 22:57:16 GMT+0200 (GMT+2)","Glanz 74, Leutschach an der Weinstraße, Steiermark, AT",NA,NA,NA,2018,2020-10-17
"19",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Steiermark",NA,NA,NA,"HUMAN_OBSERVATION",NA,"15322290","Insecta",216,"Steiermark, Austria","Observations",NA,NA,NA,24,"Austria",235,NA,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-08-11T17:15:59",11,NA,NA,NA,NA,NA,NA,"2018-08-11T19:15:45",NA,NA,"17:15:45Z","Delphacidae",8498,NA,NA,"Austria","1986503850","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,"gernotkunz","https://www.inaturalist.org/observations/15322290","33080433",NA,NA,NA,"gernotkunz","15322290",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AT",1986503850,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:23.215+0000","2020-10-11T14:19:23.215+0000",46.700661,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,15.631714,"2019-01-07T23:26:33.000+0000",8,NA,NA,NA,"https://www.inaturalist.org/observations/15322290",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","gernotkunz",NA,"https://www.inaturalist.org/observations/15322290","© gernotkunz some rights reserved","gernotkunz",NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"466488",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"Sat Aug 11 2018 19:15:45 GMT+0200 (GMT+2)","Leibnitz, AT-ST, AT",NA,NA,NA,2018,2020-10-17
"20",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,"http://www.natuurpunt.be/normen-voor-datagebruik","East Flanders",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Insecta",216,"East Flanders, Belgium, EUROPE",NA,NA,"EUROPE",NA,3536,"Belgium",69,NA,"coordinates are generalized to a 5x5km UTM grid","https://doi.org/10.15468/dkd0sg","37e094f3-dcf2-469f-93a2-c4b9b5fa7275","Waarnemingen.be - Hemiptera occurrences in Flanders and the Brussels Capital Region, Belgium",NA,28,NA,NA,NA,NA,NA,NA,"2018-08-28T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Belgium","2238692854","Laodelphax","Laodelphax",2056110,"WGS84","coordinates are centroid of used grid square",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unverified",NA,"Natuurpunt:Waarnemingen:161881578",1,"see metadata","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","Natuurpunt",NA,"BE",2238692854,"Animalia",1,"en","2020-09-01T10:12:33.296+0000","2020-09-01T15:02:07.928+0000","2020-09-01T15:02:07.928+0000",51.11158,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,3.74999,NA,8,"Gent",NA,"ICZN","Natuurpunt:Waarnemingen:161881578",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","BE","4d3ceea8-5699-439d-a899-decac9cbbdac",NA,NA,"http://waarnemingen.be/waarneming/view/161881578",NA,"Natuurpunt Studie","casual observation","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"http://waarnemingen.be/soort/view/24580",4489285,"ACCEPTED","SPECIES","Event",NA,"UTM 5km",NA,NA,"WGS84",NA,"Laodelphax striatellus",2018,2020-10-17
"21",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,"http://www.natuurpunt.be/normen-voor-datagebruik","East Flanders",NA,NA,NA,"HUMAN_OBSERVATION","attracted to light",NA,"Insecta",216,"East Flanders, Belgium, EUROPE",NA,NA,"EUROPE",NA,3536,"Belgium",69,NA,"coordinates are generalized to a 5x5km UTM grid","https://doi.org/10.15468/dkd0sg","37e094f3-dcf2-469f-93a2-c4b9b5fa7275","Waarnemingen.be - Hemiptera occurrences in Flanders and the Brussels Capital Region, Belgium",NA,7,NA,NA,NA,NA,NA,NA,"2018-08-07T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Belgium","2238694073","Laodelphax","Laodelphax",2056110,"WGS84","coordinates are centroid of used grid square",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"approved on photographic evidence",NA,"Natuurpunt:Waarnemingen:161551122",1,"see metadata","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","Natuurpunt",NA,"BE",2238694073,"Animalia",1,"en","2020-09-01T10:12:33.296+0000","2020-09-01T15:02:10.774+0000","2020-09-01T15:02:10.774+0000",50.88522,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","ADULT",NA,NA,NA,3.9596,NA,8,"Erpe-Mere",NA,"ICZN","Natuurpunt:Waarnemingen:161551122",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","BE","4d3ceea8-5699-439d-a899-decac9cbbdac",NA,NA,"http://waarnemingen.be/waarneming/view/161551122",NA,"Natuurpunt Studie","seen","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"http://waarnemingen.be/soort/view/24580",4489285,"ACCEPTED","SPECIES","Event",NA,"UTM 5km",NA,NA,"WGS84",NA,"Laodelphax striatellus",2018,2020-10-17
"22",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,"Free usage",NA,"Öland",NA,NA,"HUMAN_OBSERVATION","running/crawling","116207695","Insecta",216,"Strandtorps strand, Öland, Sweden, EUROPE","Artportalen",NA,"EUROPE",NA,270,"Sweden",249,NA,NA,"urn:lsid:swedishlifewatch.se:DataProvider:1","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,8,NA,NA,NA,NA,NA,"251","2018-09-08T00:00:00",NA,NA,"00:00:00 - 00:00:00","Delphacidae",8498,NA,NA,"Sweden","1912903672","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Hemiptera;Auchenorrhyncha;Fulgoromorpha;Delphacidae;Delphacinae;Delphacini",NA,NA,NA,NA,NA,NA,NA,"Unvalidated",NA,"urn:lsid:artportalen.se:Sighting:73043866",NA,"More information can be obtained from the Data Provider.","4346b227-ca68-4d54-8a77-909148492e0b","ArtDatabanken",NA,"SE",1912903672,"Animalia",1,"Swedish","2020-10-14T19:12:42.940+0000","2020-10-15T00:33:57.017+0000","2020-10-15T00:33:57.017+0000",56.658663,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Strandtorps strand",NA,NA,16.714297,"2018-09-08T20:12:41.000+0000",9,"Mörbylånga",NA,NA,"urn:lsid:artportalen.se:Sighting:73043866",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","SE","b8323864-602a-4a7d-9127-bb903054e97d","Lars Rigbäck, Claes Möllersten",NA,NA,NA,"Lars Rigbäck",NA,"Laodelphax striatellus (Fallén, 1826)","FEMALE","Laodelphax striatellus",4489285,"striatellus","251","urn:lsid:dyntaxa.se:Taxon:234595","urn:lsid:dyntaxa.se:Taxon:234595",4489285,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,NA,2018,2020-10-17
"23",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,"http://www.natuurpunt.be/normen-voor-datagebruik","Antwerp",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Insecta",216,"Antwerp, Belgium, EUROPE",NA,NA,"EUROPE",NA,3536,"Belgium",69,NA,"coordinates are generalized to a 5x5km UTM grid","https://doi.org/10.15468/dkd0sg","37e094f3-dcf2-469f-93a2-c4b9b5fa7275","Waarnemingen.be - Hemiptera occurrences in Flanders and the Brussels Capital Region, Belgium",NA,3,NA,NA,NA,NA,NA,NA,"2018-09-03T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Belgium","2238692312","Laodelphax","Laodelphax",2056110,"WGS84","coordinates are centroid of used grid square",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"approved on photographic evidence",NA,"Natuurpunt:Waarnemingen:162116710",1,"see metadata","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","Natuurpunt",NA,"BE",2238692312,"Animalia",1,"en","2020-09-01T10:12:33.296+0000","2020-09-01T15:02:09.939+0000","2020-09-01T15:02:09.939+0000",51.18487,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","ADULT",NA,NA,NA,5.11055,NA,9,"Balen",NA,"ICZN","Natuurpunt:Waarnemingen:162116710",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","BE","4d3ceea8-5699-439d-a899-decac9cbbdac",NA,NA,"http://waarnemingen.be/waarneming/view/162116710",NA,"Natuurpunt Studie","casual observation","Laodelphax striatellus (Fallén, 1826)","MALE","Laodelphax striatellus",4489285,"striatellus",NA,NA,"http://waarnemingen.be/soort/view/24580",4489285,"ACCEPTED","SPECIES","Event",NA,"UTM 5km",NA,NA,"WGS84",NA,"Laodelphax striatellus",2018,2020-10-17
"24",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Moskva",NA,NA,NA,"HUMAN_OBSERVATION",NA,"16142766","Insecta",216,"Moskva, Russia","Observations",NA,NA,NA,5,"Russia",235,NA,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-12-22T23:05:46",2,NA,NA,NA,NA,NA,NA,"2018-09-02T17:56:44",NA,NA,"14:56:44Z","Delphacidae",8498,NA,NA,"Russian Federation","2422817418","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,"denis_m","https://www.inaturalist.org/observations/16142766","41770081",NA,NA,NA,"Konstantin","16142766",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"RU",2422817418,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:29:25.634+0000","2020-10-11T14:29:25.634+0000",55.834146,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,37.23665,"2020-05-13T08:28:26.000+0000",9,NA,NA,NA,"https://www.inaturalist.org/observations/16142766",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Denis Makhnovsky",NA,"https://www.inaturalist.org/observations/16142766","© Denis Makhnovsky some rights reserved","Denis Makhnovsky",NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"466488",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2018-09-02 5:56:44 PM GMT+03:00","<U+0443><U+043B>. <U+0414><U+0435><U+0436><U+043D><U+0435><U+0432><U+0430> (<U+041E><U+043F><U+0430><U+043B><U+0438><U+0445><U+0430>), 15, <U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0433><U+043E><U+0440><U+0441><U+043A>, <U+041C><U+043E><U+0441><U+043A><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>, 143444",NA,NA,NA,2018,2020-10-17
"25",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,"Free usage",NA,"Dalarna",NA,NA,"HUMAN_OBSERVATION",NA,"116949532","Insecta",216,"Bjustjärnen, Dalarna, Sweden, EUROPE","Artportalen",NA,"EUROPE",NA,100,"Sweden",249,NA,NA,"urn:lsid:swedishlifewatch.se:DataProvider:1","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,14,NA,NA,NA,NA,NA,"165","2017-06-14T00:00:00",NA,NA,"00:00:00 - 00:00:00","Delphacidae",8498,NA,NA,"Sweden","2005220244","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Hemiptera;Auchenorrhyncha;Fulgoromorpha;Delphacidae;Delphacinae;Delphacini",NA,NA,NA,NA,NA,NA,NA,"Unvalidated",NA,"urn:lsid:artportalen.se:Sighting:73715879",NA,"More information can be obtained from the Data Provider.","4346b227-ca68-4d54-8a77-909148492e0b","ArtDatabanken",NA,"SE",2005220244,"Animalia",1,"Swedish","2020-10-14T19:12:42.940+0000","2020-10-15T00:30:03.323+0000","2020-10-15T00:30:03.323+0000",61.168403,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Bjustjärnen",NA,NA,14.730718,"2019-04-25T18:57:41.000+0000",6,"Orsa",NA,NA,"urn:lsid:artportalen.se:Sighting:73715879",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","SE","b8323864-602a-4a7d-9127-bb903054e97d","Ruth Hobro",NA,NA,NA,"Ruth Hobro",NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus","165","urn:lsid:dyntaxa.se:Taxon:234595","urn:lsid:dyntaxa.se:Taxon:234595",4489285,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,NA,2017,2020-10-17
"26",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,"18",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Insecta",216,"La Planche, étang / Landes de Taillefer, 18, France",NA,NA,NA,NA,296,"France",67,NA,NA,"4A9DDA1F-B90E-3E13-E053-2614A8C02B7C","88967ea9-19ea-4f4d-b137-879ee00ebda8",NA,NA,22,NA,NA,NA,NA,NA,NA,"2017-06-22T00:00:00","55AE1C3D-2942-18E7-E053-2614A8C098E6",NA,NA,"Delphacidae",8498,NA,"POLYGON ((2.3652577400207497 47.3767902290583,2.3629617691040004 47.3774295706912,2.35972166061401 47.3791586603639,2.3605585098266597 47.380030448780396,2.36448526382446 47.378897121028004,2.36594438552856 47.37713896181909,2.3652577400207497 47.3767902290583))","France","2470597116","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control could not be conclusive due to insufficient knowledge","Sébastien DAMOISEAU (Non renseigné)","55AE1C3D-2942-18E7-E053-2614A8C098E6",NA,NA,"07ea29ef-e386-4278-ae0f-095778a1b061","CardObs - UMS PatriNat",NA,"FR",2470597116,"Animalia",1,NA,"2020-09-01T09:41:41.102+0000","2020-09-01T14:54:54.971+0000","2020-09-01T14:54:54.971+0000",47.37841,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"La Planche, étang / Landes de Taillefer",NA,NA,2.36283,"2019-06-12T00:00:00.000+0000",6,"18185|Presly","TAXREF v12",NA,"55AE1C3D-2942-18E7-E053-2614A8C098E6",NA,"PRESENT","Hemiptera",809,NA,"Laodelphax striatellus",NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","FR","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","Sébastien DAMOISEAU (CERCOPE)",NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"227924",4489285,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2017,2020-10-17
"27",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,"Free usage",NA,"Öland",NA,NA,"HUMAN_OBSERVATION","Running/crawling","107798940","Insecta",216,"Sandby skjutfält, Öland, Sweden, EUROPE","Artportalen",NA,"EUROPE",NA,400,"Sweden",249,NA,NA,"urn:lsid:swedishlifewatch.se:DataProvider:1","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,7,NA,NA,NA,NA,NA,"219","2017-08-07T00:00:00",NA,NA,"00:00:00 - 00:00:00","Delphacidae",8498,NA,NA,"Sweden","1670519793","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Hemiptera;Auchenorrhyncha;Fulgoromorpha;Delphacidae;Delphacinae;Delphacini",NA,NA,NA,NA,NA,NA,NA,"Unvalidated",NA,"urn:lsid:artportalen.se:Sighting:67071288",NA,"More information can be obtained from the Data Provider.","4346b227-ca68-4d54-8a77-909148492e0b","ArtDatabanken",NA,"SE",1670519793,"Animalia",1,"Swedish","2020-10-14T19:12:42.940+0000","2020-10-15T00:29:53.090+0000","2020-10-15T00:29:53.090+0000",56.567632,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Sandby skjutfält",NA,NA,16.659634,"2017-08-09T18:22:06.000+0000",8,"Mörbylånga",NA,NA,"urn:lsid:artportalen.se:Sighting:67071288","artbetsämning genom gen prep","PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","SE","b8323864-602a-4a7d-9127-bb903054e97d","Lars Rigbäck, Claes Möllersten",NA,NA,NA,"Lars Rigbäck",NA,"Laodelphax striatellus (Fallén, 1826)","MALE","Laodelphax striatellus",4489285,"striatellus","219","urn:lsid:dyntaxa.se:Taxon:234595","urn:lsid:dyntaxa.se:Taxon:234595",4489285,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,NA,2017,2020-10-17
"28",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,"http://www.natuurpunt.be/normen-voor-datagebruik","Flemish Brabant",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Insecta",216,"Flemish Brabant, Belgium, EUROPE",NA,NA,"EUROPE",NA,3536,"Belgium",69,NA,"coordinates are generalized to a 5x5km UTM grid","https://doi.org/10.15468/dkd0sg","37e094f3-dcf2-469f-93a2-c4b9b5fa7275","Waarnemingen.be - Hemiptera occurrences in Flanders and the Brussels Capital Region, Belgium",NA,27,NA,NA,NA,NA,NA,NA,"2017-08-27T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Belgium","2238691877","Laodelphax","Laodelphax",2056110,"WGS84","coordinates are centroid of used grid square",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unverified",NA,"Natuurpunt:Waarnemingen:166776340",1,"see metadata","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","Natuurpunt",NA,"BE",2238691877,"Animalia",1,"en","2020-09-01T10:12:33.296+0000","2020-09-01T15:02:10.735+0000","2020-09-01T15:02:10.735+0000",51.05255,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,4.96184,NA,8,"Scherpenheuvel-Zichem",NA,"ICZN","Natuurpunt:Waarnemingen:166776340",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","BE","4d3ceea8-5699-439d-a899-decac9cbbdac",NA,NA,"http://waarnemingen.be/waarneming/view/166776340",NA,"Natuurpunt Studie","casual observation","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"http://waarnemingen.be/soort/view/24580",4489285,"ACCEPTED","SPECIES","Event",NA,"UTM 5km",NA,NA,"WGS84",NA,"Laodelphax striatellus",2017,2020-10-17
